开始时间,结束时间,粒度,云环境,主机ID,主机名称,主机CPU使用率(%),主机磁盘读IOPS(IO/s),主机磁盘写IOPS(IO/s),主机平均内存使用率(%),物理机入向平均网络利用率(包括主备网卡)(%),物理机出向平均网络利用率(包括主备网卡)(%),主机Hypervisor进程CPU利用率(%),主机Hypervisor内存使用率(%),主机平均磁盘使用率(%),主机磁盘平均读时延(ms),主机磁盘平均写时延(ms)
2023-01-09 18:25:00,2023-01-09 18:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.46,0.02,2.5065,90.5884,0.8302,0.0867,1.46,9.79,6.706,0.0,0.03
2023-01-09 18:20:00,2023-01-09 18:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.79,0.0233,6.5157,90.5898,0.2969,0.1366,1.73,9.83,6.706,0.0,0.13
2023-01-09 18:15:00,2023-01-09 18:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.28,0.0233,2.6835,90.5901,0.0217,0.8445,2.15,9.77,6.7261,0.14,0.04
2023-01-09 18:10:00,2023-01-09 18:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,11.08,0.02,2.5003,90.5886,0.018,0.0728,1.52,9.84,6.7261,0.0,0.04
2023-01-09 18:05:00,2023-01-09 18:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.18,0.0233,2.8768,90.5874,0.0174,0.0376,2.0,9.74,6.7261,0.0,0.08
2023-01-09 18:00:00,2023-01-09 18:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.72,0.0233,8.1764,90.59,0.1388,0.0425,1.96,9.87,6.7261,0.0,0.34
2023-01-09 17:55:00,2023-01-09 18:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.26,0.02,2.5634,90.5892,0.0523,0.0315,1.76,9.74,6.7261,0.17,0.04
2023-01-09 17:50:00,2023-01-09 17:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.59,0.0233,6.4137,90.5897,0.1161,0.0505,1.72,9.86,6.7261,0.29,0.06
2023-01-09 17:45:00,2023-01-09 17:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.72,0.0233,2.5628,90.5894,0.1743,0.0338,1.96,9.8,6.7211,0.0,0.03
2023-01-09 17:40:00,2023-01-09 17:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.26,0.02,2.4803,90.5914,0.2187,0.0363,1.79,9.84,6.7211,0.0,0.05
2023-01-09 17:35:00,2023-01-09 17:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.08,0.0233,2.5299,90.59,0.3872,0.0461,1.85,9.79,6.7211,0.29,0.04
2023-01-09 17:30:00,2023-01-09 17:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.4,0.0233,2.7767,90.5906,0.4246,0.0494,1.94,9.83,6.7211,0.0,0.02
2023-01-09 17:25:00,2023-01-09 17:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.12,0.02,2.7534,90.591,0.5418,0.0381,1.96,9.8,6.7211,0.0,0.03
2023-01-09 17:20:00,2023-01-09 17:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.67,0.0233,6.5296,90.5881,0.612,0.0444,1.76,9.75,6.7211,0.14,0.06
2023-01-09 17:15:00,2023-01-09 17:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.55,0.0233,2.7569,90.5876,0.6611,0.0479,1.85,9.72,6.716,0.0,0.04
2023-01-09 17:10:00,2023-01-09 17:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.96,0.02,2.7867,90.5883,0.5345,0.0523,1.77,9.73,6.716,0.17,0.03
2023-01-09 17:05:00,2023-01-09 17:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.23,0.0233,2.62,90.5875,0.2806,0.09,1.79,9.73,6.716,0.14,0.05
2023-01-09 17:00:00,2023-01-09 17:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.52,0.0233,4.7797,90.5878,0.4712,0.1543,1.84,9.73,6.716,0.0,0.44
2023-01-09 16:55:00,2023-01-09 17:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.19,0.02,2.6633,90.5884,0.229,0.1755,2.25,9.68,6.716,0.17,0.07
2023-01-09 16:50:00,2023-01-09 16:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.06,0.0233,6.4097,90.5887,0.8022,0.1484,2.31,9.73,6.716,0.0,0.05
2023-01-09 16:45:00,2023-01-09 16:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.26,0.0233,2.5969,90.5875,1.1478,0.151,2.21,9.7,6.711,0.29,0.03
2023-01-09 16:40:00,2023-01-09 16:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.42,0.02,2.7731,90.5874,0.7632,0.1187,2.08,9.72,6.711,0.0,0.04
2023-01-09 16:35:00,2023-01-09 16:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.65,0.0233,2.787,90.5881,1.1916,0.1614,2.1,9.72,6.711,0.29,0.03
2023-01-09 16:30:00,2023-01-09 16:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.42,0.0233,2.6197,90.5882,1.2643,0.1465,2.05,9.81,6.711,0.0,0.04
2023-01-09 16:25:00,2023-01-09 16:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.99,0.02,2.5169,90.5885,1.3415,0.1611,2.34,9.8,6.711,0.17,0.03
2023-01-09 16:20:00,2023-01-09 16:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.47,0.0233,6.5259,90.5893,0.9393,0.1502,2.05,9.77,6.711,0.0,0.05
2023-01-09 16:15:00,2023-01-09 16:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.46,0.0233,2.6334,90.5888,1.3983,0.167,1.76,9.79,6.711,0.29,0.03
2023-01-09 16:10:00,2023-01-09 16:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.49,0.02,2.6166,90.5905,1.1137,0.1481,1.98,9.82,6.706,0.17,0.02
2023-01-09 16:05:00,2023-01-09 16:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.51,0.0233,2.7372,90.5883,1.0074,0.1572,2.2,9.7,6.706,0.14,0.03
2023-01-09 16:00:00,2023-01-09 16:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.46,0.0233,3.5664,90.5903,1.0781,0.1642,2.39,9.74,6.706,0.0,0.12
2023-01-09 15:55:00,2023-01-09 16:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.6,0.02,2.53,90.5914,0.947,0.178,2.14,9.78,6.706,0.0,0.04
2023-01-09 15:50:00,2023-01-09 15:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.34,0.0233,6.6755,90.5904,0.8524,0.1609,2.35,9.82,6.706,0.0,0.21
2023-01-09 15:45:00,2023-01-09 15:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.07,0.0233,2.5634,90.5913,0.9369,0.1661,2.07,9.8,6.711,0.14,0.04
2023-01-09 15:40:00,2023-01-09 15:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.17,0.02,2.51,90.5923,0.8473,0.1283,1.99,9.83,6.711,0.0,0.04
2023-01-09 15:35:00,2023-01-09 15:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.67,0.0233,2.7599,90.5902,0.9717,0.1582,1.75,9.75,6.706,0.14,0.04
2023-01-09 15:30:00,2023-01-09 15:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.13,0.0233,2.4336,90.5904,0.8561,0.1966,2.17,9.79,6.706,0.14,0.05
2023-01-09 15:25:00,2023-01-09 15:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.52,0.02,2.7265,90.5896,1.036,0.1715,2.06,9.76,6.706,0.0,0.03
2023-01-09 15:20:00,2023-01-09 15:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.35,0.0233,6.6339,90.588,0.6153,0.4936,1.95,9.71,6.706,0.0,0.06
2023-01-09 15:15:00,2023-01-09 15:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.74,0.0233,2.7365,90.5886,0.5096,0.7646,2.06,9.69,6.7312,0.29,0.04
2023-01-09 15:10:00,2023-01-09 15:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.63,0.02,2.4233,90.5901,0.4186,0.6688,2.24,9.78,6.7312,0.0,0.05
2023-01-09 15:05:00,2023-01-09 15:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.64,0.0233,2.5901,90.5885,0.4351,0.6315,2.36,9.66,6.7261,0.0,0.05
2023-01-09 15:00:00,2023-01-09 15:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.06,0.0233,3.1367,90.5914,0.4194,0.549,2.19,9.78,6.7261,0.0,0.13
2023-01-09 14:55:00,2023-01-09 15:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.52,0.02,2.6166,90.5887,0.4418,0.5969,2.19,9.68,6.7261,0.33,0.05
2023-01-09 14:50:00,2023-01-09 14:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.96,0.0233,6.5738,90.5888,0.3732,0.4756,2.29,9.69,6.7261,0.14,0.05
2023-01-09 14:45:00,2023-01-09 14:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.9,0.0233,2.7231,90.5888,0.3931,0.5373,1.81,9.64,6.7261,0.0,0.04
2023-01-09 14:40:00,2023-01-09 14:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.82,0.02,2.6,90.5892,0.3868,0.5468,1.85,9.69,6.7261,0.0,0.04
2023-01-09 14:35:00,2023-01-09 14:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.93,0.0233,2.6808,90.5894,0.3258,1.0806,2.26,9.66,6.7261,0.14,0.04
2023-01-09 14:30:00,2023-01-09 14:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.5,0.0233,2.5289,90.5911,0.5385,0.8789,2.45,9.79,6.7211,0.0,0.04
2023-01-09 14:25:00,2023-01-09 14:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.53,0.02,2.7503,90.5899,0.5263,0.5654,2.16,9.74,6.7211,0.33,0.04
2023-01-09 14:20:00,2023-01-09 14:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.76,0.0233,6.5001,90.5907,0.4201,0.6014,1.82,9.76,6.7211,0.0,0.06
2023-01-09 14:15:00,2023-01-09 14:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.39,0.0233,2.6235,90.5869,0.4199,0.6184,2.15,9.63,6.7211,0.0,0.04
2023-01-09 14:10:00,2023-01-09 14:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.16,0.02,2.5366,90.5908,0.1559,0.4494,2.11,9.72,6.7211,0.17,0.04
2023-01-09 14:05:00,2023-01-09 14:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.94,0.0233,2.793,90.5897,0.0131,0.4536,2.15,9.8,6.7211,0.0,0.05
2023-01-09 14:00:00,2023-01-09 14:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,21.15,0.0233,3.2571,90.5884,0.0268,0.455,2.19,9.68,6.716,0.0,0.12
2023-01-09 13:55:00,2023-01-09 14:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.75,0.02,2.6064,90.5898,0.0094,0.4529,2.01,9.75,6.716,0.0,0.04
2023-01-09 13:50:00,2023-01-09 13:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.48,0.0233,6.5005,90.5908,0.0096,0.4747,1.94,9.78,6.716,0.0,0.05
2023-01-09 13:45:00,2023-01-09 13:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.85,0.0233,2.88,90.5868,0.0087,0.4776,2.13,9.66,6.716,0.14,0.03
2023-01-09 13:40:00,2023-01-09 13:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.77,0.02,2.8867,90.5884,0.2823,1.6535,2.14,9.68,6.716,0.0,0.04
2023-01-09 13:35:00,2023-01-09 13:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,22.11,0.0233,4.1158,90.5895,0.4837,1.9787,2.04,9.66,6.716,0.29,15.53
2023-01-09 13:30:00,2023-01-09 13:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.85,0.0233,2.5338,90.588,0.0126,0.4744,1.9,9.67,6.7412,0.0,0.08
2023-01-09 13:25:00,2023-01-09 13:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,23.29,0.02,2.6564,90.5877,0.0139,0.6376,2.1,9.64,6.7362,0.0,0.05
2023-01-09 13:20:00,2023-01-09 13:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.62,0.0233,6.7462,90.5882,0.3051,0.7912,1.85,9.68,6.7362,0.14,0.06
2023-01-09 13:15:00,2023-01-09 13:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.47,0.0233,2.7868,90.5883,0.0077,0.4969,1.89,9.66,6.7362,0.14,0.03
2023-01-09 13:10:00,2023-01-09 13:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.58,0.02,2.5363,90.5887,0.0081,0.4883,1.79,9.74,6.7362,0.0,0.03
2023-01-09 13:05:00,2023-01-09 13:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.57,0.0233,2.6109,90.5876,0.0112,0.4196,2.2,9.65,6.7362,0.0,0.03
2023-01-09 13:00:00,2023-01-09 13:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.32,0.0233,3.3856,90.5914,0.1102,0.539,1.95,9.72,6.7362,0.14,0.25
2023-01-09 12:55:00,2023-01-09 13:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.38,0.02,2.4333,90.5893,0.0871,0.4629,1.81,9.72,6.7362,0.17,0.06
2023-01-09 12:50:00,2023-01-09 12:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.68,0.0233,5.4764,90.5891,0.0085,0.4487,1.64,9.75,6.7312,0.14,0.04
2023-01-09 12:45:00,2023-01-09 12:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.3,0.0233,3.49,90.5909,0.0101,0.4661,1.56,9.72,6.7312,0.0,0.04
2023-01-09 12:40:00,2023-01-09 12:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.7,0.02,2.4166,90.5893,0.0172,0.4597,1.64,10.06,6.7312,0.0,0.03
2023-01-09 12:35:00,2023-01-09 12:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.8,0.0233,2.6469,90.5892,0.0101,0.5039,1.81,9.69,6.7312,0.14,0.05
2023-01-09 12:30:00,2023-01-09 12:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.89,0.0233,2.5764,90.5898,0.009,0.5106,1.72,9.75,6.7312,0.14,0.04
2023-01-09 12:25:00,2023-01-09 12:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.81,0.02,2.49,90.5903,0.0235,0.5337,1.86,9.7,6.7312,0.0,0.04
2023-01-09 12:20:00,2023-01-09 12:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.23,0.0233,2.5968,90.588,0.013,0.4908,1.79,9.66,6.7261,0.0,0.05
2023-01-09 12:15:00,2023-01-09 12:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.95,0.0233,6.5095,90.5875,0.0277,0.52,2.01,9.68,6.7261,0.14,0.05
2023-01-09 12:10:00,2023-01-09 12:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.36,0.02,2.51,90.5902,0.0862,0.5809,1.84,9.69,6.7261,0.0,0.05
2023-01-09 12:05:00,2023-01-09 12:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.53,0.0233,2.5932,90.5891,0.0717,0.4243,1.81,9.7,6.7261,0.29,0.04
2023-01-09 12:00:00,2023-01-09 12:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.38,0.0233,3.1832,90.5885,0.1949,0.188,1.85,9.81,6.7261,0.0,0.12
2023-01-09 11:55:00,2023-01-09 12:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.89,0.02,2.6134,90.5887,0.0733,0.1714,1.72,9.72,6.7261,0.0,0.03
2023-01-09 11:50:00,2023-01-09 11:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.81,0.0233,2.7166,90.587,0.1676,0.1598,1.83,9.74,6.7261,0.0,0.04
2023-01-09 11:45:00,2023-01-09 11:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.34,0.0233,6.6366,90.5885,0.0161,0.1322,1.58,9.73,6.7211,0.29,0.04
2023-01-09 11:40:00,2023-01-09 11:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.82,0.02,2.7,90.5902,0.0148,0.1386,1.54,9.73,6.7211,0.33,0.04
2023-01-09 11:35:00,2023-01-09 11:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.23,0.0233,2.6699,90.587,0.7499,0.2415,1.89,9.63,6.7211,0.14,0.04
2023-01-09 11:30:00,2023-01-09 11:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.32,0.0233,2.5933,90.5878,0.0172,0.1432,1.61,9.65,6.7211,0.0,0.04
2023-01-09 11:25:00,2023-01-09 11:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.1,0.02,2.5101,90.5887,0.014,0.1725,1.73,9.6,6.7211,0.0,0.05
2023-01-09 11:20:00,2023-01-09 11:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.86,0.0233,2.7,90.5873,0.384,0.2537,1.91,9.67,6.7211,0.0,0.03
2023-01-09 11:15:00,2023-01-09 11:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.11,0.0233,6.7403,90.588,0.5778,0.1973,1.91,9.6,6.716,0.14,0.05
2023-01-09 11:10:00,2023-01-09 11:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.37,0.02,2.5266,90.5902,0.1788,0.3432,1.88,9.64,6.716,0.33,0.04
2023-01-09 11:05:00,2023-01-09 11:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.65,0.0233,2.6166,90.59,0.1822,0.2612,1.67,9.61,6.716,0.0,0.04
2023-01-09 11:00:00,2023-01-09 11:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.1,0.0233,3.2267,90.5912,0.1747,0.2559,2.05,9.64,6.716,0.0,0.1
2023-01-09 10:55:00,2023-01-09 11:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.91,0.02,2.56,90.5926,0.1138,0.6307,2.27,9.67,6.716,0.17,0.05
2023-01-09 10:50:00,2023-01-09 10:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.31,0.0233,2.4733,90.594,0.056,0.4128,1.88,9.72,6.716,0.0,0.04
2023-01-09 10:45:00,2023-01-09 10:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.72,0.0233,6.6436,90.591,0.2129,0.16,1.88,9.67,6.716,0.0,0.04
2023-01-09 10:40:00,2023-01-09 10:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.91,0.02,2.52,90.5878,0.1009,0.1628,1.84,9.68,6.711,0.17,0.04
2023-01-09 10:35:00,2023-01-09 10:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.16,0.0233,2.72,90.5896,0.191,0.208,1.86,9.84,6.711,0.0,0.04
2023-01-09 10:30:00,2023-01-09 10:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.43,0.0233,2.6765,90.5897,0.1647,0.2909,2.02,9.87,6.711,0.29,0.03
2023-01-09 10:25:00,2023-01-09 10:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.26,0.02,2.5768,90.5897,0.0846,0.1897,1.85,9.84,6.711,0.33,0.05
2023-01-09 10:20:00,2023-01-09 10:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.01,0.0233,2.7265,90.5884,0.1593,0.2843,1.86,9.81,6.711,0.0,0.04
2023-01-09 10:15:00,2023-01-09 10:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.07,0.0233,6.5336,90.5877,0.211,0.4777,1.82,9.74,6.711,0.14,0.05
2023-01-09 10:10:00,2023-01-09 10:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.44,0.02,2.63,90.5882,0.2222,0.2792,1.54,9.8,6.706,0.0,0.04
2023-01-09 10:05:00,2023-01-09 10:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.54,0.0233,2.7532,90.5885,0.1562,0.4165,1.84,9.73,6.706,0.0,0.04
2023-01-09 10:00:00,2023-01-09 10:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.65,0.0233,3.5334,90.5871,0.1487,0.5166,1.76,9.77,6.706,0.14,0.1
2023-01-09 09:55:00,2023-01-09 10:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.09,0.02,2.5466,90.5858,0.0681,0.3999,1.32,9.74,6.706,0.0,0.04
2023-01-09 09:50:00,2023-01-09 09:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.9,0.0233,2.6433,90.5885,0.0524,0.3264,1.86,9.76,6.706,0.0,0.03
2023-01-09 09:45:00,2023-01-09 09:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.69,0.0233,6.6302,90.5878,0.0444,0.2739,1.54,9.72,6.706,0.14,0.05
2023-01-09 09:40:00,2023-01-09 09:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.25,0.02,2.5301,90.5895,0.0473,0.1751,1.54,9.79,6.7009,0.33,0.06
2023-01-09 09:35:00,2023-01-09 09:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.47,0.0233,2.6499,90.5889,0.027,0.1631,1.35,9.81,6.7009,0.0,0.03
2023-01-09 09:30:00,2023-01-09 09:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.04,0.0233,2.68,90.5881,0.0226,0.2807,1.91,9.84,6.7009,0.14,0.03
2023-01-09 09:25:00,2023-01-09 09:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.54,0.02,2.6166,90.5903,0.0198,0.2647,1.55,9.78,6.7009,0.17,0.04
2023-01-09 09:20:00,2023-01-09 09:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.76,0.0233,2.7099,90.5904,0.0262,0.2167,1.51,9.93,6.7009,0.29,0.04
2023-01-09 09:15:00,2023-01-09 09:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.09,0.0233,6.6268,90.5878,0.0521,0.3842,1.86,9.79,6.7009,0.29,0.05
